,fit num,MSE,R2,unc. Tc,epsilon,penalty,data set,par0,par1,par2,par3,par4,par5,par6,par7,par8,par9,par10,par11,par12,par13,par14,par15,par16,par17,par18,par19,par20,par21,par22,par23,par24,par25,par26,par27,par28,par29,par30,par31,par32,par33,par34,par35,par36,par37,par38,par39,par40,par41,par42,par43,par44,par45,par46,par47,par48,par49,par50,par51,par52,par53,par54,par55,par56,par57,par58,par59,par60,par61,par62,par63,par64,par65,par66,par67,par68,par69,par70,par71,par72,par73,par74,par75,par76,par77,par78,par79,par80,par81
2023,674,0.009298354667101265,0.7300542156371943,17.83917566709686,0.001,0.002,test,0.1899569391648134,-0.03628896676365816,0.10276604483038386,-0.06873509149979111,-0.07819714662344941,0.055002506115148155,-0.043382643295050594,0.04439561172844008,0.0954264516165485,0.002615567002499657,-0.08425336692910121,0.0005319026290241846,-0.02244424817151379,-0.05434184614194734,0.016229482297124693,0.05781745416193329,-0.1813691999712061,0.056363811416604945,0.1274455194293089,0.021073926333987945,-0.0996102431388727,-0.024672724441345467,-0.056291305042223024,0.4744574213194809,0.019020832588705863,-0.5143801456524708,0.07657678714801065,0.0773545556939194,0.06431758468794284,-0.012968278122428654,-0.03905879549793196,-0.05431075719371781,-0.0757931399040493,-0.008742597487253246,0.044654351468804136,0.043504264689116556,0.024816217949706953,-0.04556219483347611,-0.04648611589401876,-0.004975130548222334,0.06684534991138186,-0.010518668321994867,-0.004466663580439674,0.06621108344511156,0.019457842224389576,-0.07314789016647694,-0.0032763494829136227,-0.04260921460631165,-0.12798917437671598,-0.022072818296863903,0.15145870786254043,-0.059695778225118575,0.08028218830774714,-0.13069984543882357,-0.07288013676667142,0.11562302173987381,-0.02904303175220073,0.05676398371832886,-0.04688156637178052,0.032473971311257684,-0.00594431994919173,0.02647544918429197,-0.008512172496911163,0.1459140267450832,0.0007418833731951582,-0.11144199864655502,0.01653932672554821,0.0016188807908291843,-0.11424385888488717,-0.03275951116519262,0.1122447010409403,-0.022072114805847066,0.03698917619555321,0.012744305577755376,-0.01042433976684695,-0.04590581155086984,0.17409332870242594,-0.11641671179628382,0.04125572670484566,-0.00029761864557460016,-0.012873472740287346,-0.03793315575332344
2024,674,0.009102567200532343,0.7362019834405782,17.650364371259293,0.001,0.002,eval,0.1899569391648134,-0.03628896676365816,0.10276604483038386,-0.06873509149979111,-0.07819714662344941,0.055002506115148155,-0.043382643295050594,0.04439561172844008,0.0954264516165485,0.002615567002499657,-0.08425336692910121,0.0005319026290241846,-0.02244424817151379,-0.05434184614194734,0.016229482297124693,0.05781745416193329,-0.1813691999712061,0.056363811416604945,0.1274455194293089,0.021073926333987945,-0.0996102431388727,-0.024672724441345467,-0.056291305042223024,0.4744574213194809,0.019020832588705863,-0.5143801456524708,0.07657678714801065,0.0773545556939194,0.06431758468794284,-0.012968278122428654,-0.03905879549793196,-0.05431075719371781,-0.0757931399040493,-0.008742597487253246,0.044654351468804136,0.043504264689116556,0.024816217949706953,-0.04556219483347611,-0.04648611589401876,-0.004975130548222334,0.06684534991138186,-0.010518668321994867,-0.004466663580439674,0.06621108344511156,0.019457842224389576,-0.07314789016647694,-0.0032763494829136227,-0.04260921460631165,-0.12798917437671598,-0.022072818296863903,0.15145870786254043,-0.059695778225118575,0.08028218830774714,-0.13069984543882357,-0.07288013676667142,0.11562302173987381,-0.02904303175220073,0.05676398371832886,-0.04688156637178052,0.032473971311257684,-0.00594431994919173,0.02647544918429197,-0.008512172496911163,0.1459140267450832,0.0007418833731951582,-0.11144199864655502,0.01653932672554821,0.0016188807908291843,-0.11424385888488717,-0.03275951116519262,0.1122447010409403,-0.022072114805847066,0.03698917619555321,0.012744305577755376,-0.01042433976684695,-0.04590581155086984,0.17409332870242594,-0.11641671179628382,0.04125572670484566,-0.00029761864557460016,-0.012873472740287346,-0.03793315575332344
2025,675,0.009605704341278444,0.7175066595191903,18.131608618108178,0.001,0.0002,train,0.1898982421229778,-0.036112895583230706,0.10165801951587924,-0.07041254025045772,-0.07566466921779254,0.05580203914693996,-0.042561710437247095,0.04035605647313055,0.09723854604211708,0.0015968084023981273,-0.08496508307748925,0.0003748859569083443,-0.028276503325482778,-0.04986524467165185,0.0214831421530324,0.054364336389216304,-0.1692332108922217,0.05853194670827683,0.1261752995414118,0.021998720457216864,-0.0978373373656689,-0.0245339351786252,-0.0542171451737569,0.4706004672173672,0.016544909879012002,-0.5083361359211033,0.06662464389086004,0.0813127587218015,0.06247116220698825,-0.012722203342479053,-0.039436917303976096,-0.05263253602517895,-0.07480674091454237,-0.009767787794259268,0.04168656079887574,0.045619723488957126,0.02345872971523345,-0.04375304556948691,-0.04662904723101075,-0.00430413594380304,0.06546577051918957,-0.009030379938861015,-0.006151707169432959,0.06853098206155413,0.02160124461427306,-0.07554896822131796,-0.0030162621279973124,-0.042045256090705765,-0.1287809992126306,-0.022131020810954343,0.15266994404767456,-0.05992966838989999,0.08260809836950722,-0.13152572379897162,-0.07483422018036288,0.11650546132059207,-0.02914384821725615,0.05668695694612189,-0.0474695649531309,0.032177661481977586,-0.006876764569424921,0.027271753516116392,-0.00857942573783501,0.14678672232492565,0.0008437523328668975,-0.11207755869459624,0.0162391389061016,0.0022575195741492454,-0.11513671041125523,-0.03179633919876551,0.11282650859409246,-0.02333906463668184,0.04123175556175327,0.0040477029463040015,-0.013262151767833645,-0.03890241548336724,0.1741460550368992,-0.1234119879414876,0.04114252261724044,-0.00117558889100923,-0.013254210708196957,-0.03798636757383307
2026,675,0.0092952989727796,0.7301429272243478,17.8362442050837,0.001,0.0002,test,0.1898982421229778,-0.036112895583230706,0.10165801951587924,-0.07041254025045772,-0.07566466921779254,0.05580203914693996,-0.042561710437247095,0.04035605647313055,0.09723854604211708,0.0015968084023981273,-0.08496508307748925,0.0003748859569083443,-0.028276503325482778,-0.04986524467165185,0.0214831421530324,0.054364336389216304,-0.1692332108922217,0.05853194670827683,0.1261752995414118,0.021998720457216864,-0.0978373373656689,-0.0245339351786252,-0.0542171451737569,0.4706004672173672,0.016544909879012002,-0.5083361359211033,0.06662464389086004,0.0813127587218015,0.06247116220698825,-0.012722203342479053,-0.039436917303976096,-0.05263253602517895,-0.07480674091454237,-0.009767787794259268,0.04168656079887574,0.045619723488957126,0.02345872971523345,-0.04375304556948691,-0.04662904723101075,-0.00430413594380304,0.06546577051918957,-0.009030379938861015,-0.006151707169432959,0.06853098206155413,0.02160124461427306,-0.07554896822131796,-0.0030162621279973124,-0.042045256090705765,-0.1287809992126306,-0.022131020810954343,0.15266994404767456,-0.05992966838989999,0.08260809836950722,-0.13152572379897162,-0.07483422018036288,0.11650546132059207,-0.02914384821725615,0.05668695694612189,-0.0474695649531309,0.032177661481977586,-0.006876764569424921,0.027271753516116392,-0.00857942573783501,0.14678672232492565,0.0008437523328668975,-0.11207755869459624,0.0162391389061016,0.0022575195741492454,-0.11513671041125523,-0.03179633919876551,0.11282650859409246,-0.02333906463668184,0.04123175556175327,0.0040477029463040015,-0.013262151767833645,-0.03890241548336724,0.1741460550368992,-0.1234119879414876,0.04114252261724044,-0.00117558889100923,-0.013254210708196957,-0.03798636757383307
2027,675,0.009099715386319547,0.7362846307769129,17.647599244565434,0.001,0.0002,eval,0.1898982421229778,-0.036112895583230706,0.10165801951587924,-0.07041254025045772,-0.07566466921779254,0.05580203914693996,-0.042561710437247095,0.04035605647313055,0.09723854604211708,0.0015968084023981273,-0.08496508307748925,0.0003748859569083443,-0.028276503325482778,-0.04986524467165185,0.0214831421530324,0.054364336389216304,-0.1692332108922217,0.05853194670827683,0.1261752995414118,0.021998720457216864,-0.0978373373656689,-0.0245339351786252,-0.0542171451737569,0.4706004672173672,0.016544909879012002,-0.5083361359211033,0.06662464389086004,0.0813127587218015,0.06247116220698825,-0.012722203342479053,-0.039436917303976096,-0.05263253602517895,-0.07480674091454237,-0.009767787794259268,0.04168656079887574,0.045619723488957126,0.02345872971523345,-0.04375304556948691,-0.04662904723101075,-0.00430413594380304,0.06546577051918957,-0.009030379938861015,-0.006151707169432959,0.06853098206155413,0.02160124461427306,-0.07554896822131796,-0.0030162621279973124,-0.042045256090705765,-0.1287809992126306,-0.022131020810954343,0.15266994404767456,-0.05992966838989999,0.08260809836950722,-0.13152572379897162,-0.07483422018036288,0.11650546132059207,-0.02914384821725615,0.05668695694612189,-0.0474695649531309,0.032177661481977586,-0.006876764569424921,0.027271753516116392,-0.00857942573783501,0.14678672232492565,0.0008437523328668975,-0.11207755869459624,0.0162391389061016,0.0022575195741492454,-0.11513671041125523,-0.03179633919876551,0.11282650859409246,-0.02333906463668184,0.04123175556175327,0.0040477029463040015,-0.013262151767833645,-0.03890241548336724,0.1741460550368992,-0.1234119879414876,0.04114252261724044,-0.00117558889100923,-0.013254210708196957,-0.03798636757383307
2028,676,0.009603920656572893,0.71755911575071,18.129925109365658,0.001,2e-05,train,0.1899681415198322,-0.036469068474785094,0.10288780435553556,-0.07223886393815392,-0.07676390563222757,0.057704444064121056,-0.04232791077958408,0.03995248678340831,0.09724936638320968,0.0015483066004069836,-0.08564593316896515,0.001177920193994964,-0.02815685778669022,-0.04784847867240391,0.021346456265103692,0.052759844728585845,-0.1700900867736646,0.05826909928293968,0.12587085411735147,0.021642107910830644,-0.09743243580453137,-0.024851718728487928,-0.0554621763214634,0.47260032903474114,0.0176474747704185,-0.5104896339729503,0.06854929737758902,0.08190210991539505,0.06281492973673891,-0.012682937058919878,-0.03903716578802016,-0.053329196072753736,-0.07516283667455054,-0.008985420961868794,0.04297434474602101,0.043652534703744486,0.02364349968330546,-0.04385589480954728,-0.046488927524373995,-0.004077943490355163,0.06607867687389932,-0.009914203522158849,-0.006712119236255301,0.0691596757140034,0.021923035825422328,-0.07604805587325289,-0.0031583433643718618,-0.04184676973558821,-0.12850836638786967,-0.021857711120672797,0.1524520932248962,-0.05996325542863752,0.08338380368420359,-0.13172062628070716,-0.0751321046697554,0.11652410645190596,-0.02951979708351375,0.056762343489845796,-0.04646404927516543,0.032599351299353464,-0.008411188590337966,0.027336838649405674,-0.008664415582304782,0.14636860054244114,0.0007295733301964232,-0.11172829165535561,0.016220468782553166,0.002313488856194864,-0.11539485952392634,-0.03191746288695557,0.11256786483682919,-0.02234598824085037,0.03909783995431008,0.00421836963586174,-0.011535751792437238,-0.03872157339448052,0.17300152003193014,-0.1233806844621488,0.041114634236583916,-0.0013143847410592294,-0.012939762246211923,-0.038112954285550754
2029,676,0.009292719630132864,0.7302178095770695,17.833769353148462,0.001,2e-05,test,0.1899681415198322,-0.036469068474785094,0.10288780435553556,-0.07223886393815392,-0.07676390563222757,0.057704444064121056,-0.04232791077958408,0.03995248678340831,0.09724936638320968,0.0015483066004069836,-0.08564593316896515,0.001177920193994964,-0.02815685778669022,-0.04784847867240391,0.021346456265103692,0.052759844728585845,-0.1700900867736646,0.05826909928293968,0.12587085411735147,0.021642107910830644,-0.09743243580453137,-0.024851718728487928,-0.0554621763214634,0.47260032903474114,0.0176474747704185,-0.5104896339729503,0.06854929737758902,0.08190210991539505,0.06281492973673891,-0.012682937058919878,-0.03903716578802016,-0.053329196072753736,-0.07516283667455054,-0.008985420961868794,0.04297434474602101,0.043652534703744486,0.02364349968330546,-0.04385589480954728,-0.046488927524373995,-0.004077943490355163,0.06607867687389932,-0.009914203522158849,-0.006712119236255301,0.0691596757140034,0.021923035825422328,-0.07604805587325289,-0.0031583433643718618,-0.04184676973558821,-0.12850836638786967,-0.021857711120672797,0.1524520932248962,-0.05996325542863752,0.08338380368420359,-0.13172062628070716,-0.0751321046697554,0.11652410645190596,-0.02951979708351375,0.056762343489845796,-0.04646404927516543,0.032599351299353464,-0.008411188590337966,0.027336838649405674,-0.008664415582304782,0.14636860054244114,0.0007295733301964232,-0.11172829165535561,0.016220468782553166,0.002313488856194864,-0.11539485952392634,-0.03191746288695557,0.11256786483682919,-0.02234598824085037,0.03909783995431008,0.00421836963586174,-0.011535751792437238,-0.03872157339448052,0.17300152003193014,-0.1233806844621488,0.041114634236583916,-0.0013143847410592294,-0.012939762246211923,-0.038112954285550754
2030,676,0.009096992734742675,0.7363635349003254,17.644958949982517,0.001,2e-05,eval,0.1899681415198322,-0.036469068474785094,0.10288780435553556,-0.07223886393815392,-0.07676390563222757,0.057704444064121056,-0.04232791077958408,0.03995248678340831,0.09724936638320968,0.0015483066004069836,-0.08564593316896515,0.001177920193994964,-0.02815685778669022,-0.04784847867240391,0.021346456265103692,0.052759844728585845,-0.1700900867736646,0.05826909928293968,0.12587085411735147,0.021642107910830644,-0.09743243580453137,-0.024851718728487928,-0.0554621763214634,0.47260032903474114,0.0176474747704185,-0.5104896339729503,0.06854929737758902,0.08190210991539505,0.06281492973673891,-0.012682937058919878,-0.03903716578802016,-0.053329196072753736,-0.07516283667455054,-0.008985420961868794,0.04297434474602101,0.043652534703744486,0.02364349968330546,-0.04385589480954728,-0.046488927524373995,-0.004077943490355163,0.06607867687389932,-0.009914203522158849,-0.006712119236255301,0.0691596757140034,0.021923035825422328,-0.07604805587325289,-0.0031583433643718618,-0.04184676973558821,-0.12850836638786967,-0.021857711120672797,0.1524520932248962,-0.05996325542863752,0.08338380368420359,-0.13172062628070716,-0.0751321046697554,0.11652410645190596,-0.02951979708351375,0.056762343489845796,-0.04646404927516543,0.032599351299353464,-0.008411188590337966,0.027336838649405674,-0.008664415582304782,0.14636860054244114,0.0007295733301964232,-0.11172829165535561,0.016220468782553166,0.002313488856194864,-0.11539485952392634,-0.03191746288695557,0.11256786483682919,-0.02234598824085037,0.03909783995431008,0.00421836963586174,-0.011535751792437238,-0.03872157339448052,0.17300152003193014,-0.1233806844621488,0.041114634236583916,-0.0013143847410592294,-0.012939762246211923,-0.038112954285550754
2031,677,0.009606263954666718,0.7174902018967386,18.132136770068453,0.001,2e-06,train,0.18990412706886342,-0.03645274081754664,0.10294683459648445,-0.07239974409565283,-0.07689516892073624,0.05807504823785009,-0.042216014649926574,0.039616335409688654,0.09715857305109865,0.0013480210837642085,-0.08530992709023838,0.000938625537600173,-0.02842720744076978,-0.0477470257497543,0.02149569290895435,0.052476121979628206,-0.17067026084162548,0.0581051212732351,0.1260811381558292,0.02150440200916559,-0.09761998352304659,-0.024793090022128043,-0.05520001857319292,0.4722184392588698,0.017325494892023015,-0.509986959733597,0.06902555848894815,0.08247441689687653,0.06289526612663143,-0.012570536666864562,-0.039076245322855765,-0.0532294907617701,-0.07513988260580995,-0.009013267188733753,0.04295239496669675,0.0434828275223252,0.023639601084130404,-0.04376040879752691,-0.046354501014562795,-0.004085803016154319,0.0658982787966815,-0.009787849475357074,-0.006598846507349568,0.06906140992724932,0.021841017591650594,-0.0760262471276505,-0.0032380437690524835,-0.04170736270939205,-0.1284857306832955,-0.021733542462173048,0.15230858640374687,-0.06002557768327349,0.0833716320241243,-0.13181463141241595,-0.07511735159368316,0.1164309803638873,-0.029519021770204597,0.05668699260051099,-0.046444262492444634,0.03259000755599033,-0.008404824256636452,0.0272882100146314,-0.008560637869470877,0.14615784075173638,0.0006063954052282129,-0.11160257503789685,0.016119331589459673,0.0022495105808197297,-0.11528698056877962,-0.03190077078154005,0.11240539120311348,-0.0221853952876759,0.03889942267903518,0.004841969440137721,-0.01152146257545901,-0.0393270174448327,0.1730884890669586,-0.12324534545726869,0.041163405104333764,-0.0013590767896258034,-0.013066018404153085,-0.038050638279276745
2032,677,0.00929352389908868,0.7301944603909082,17.83454107753575,0.001,2e-06,test,0.18990412706886342,-0.03645274081754664,0.10294683459648445,-0.07239974409565283,-0.07689516892073624,0.05807504823785009,-0.042216014649926574,0.039616335409688654,0.09715857305109865,0.0013480210837642085,-0.08530992709023838,0.000938625537600173,-0.02842720744076978,-0.0477470257497543,0.02149569290895435,0.052476121979628206,-0.17067026084162548,0.0581051212732351,0.1260811381558292,0.02150440200916559,-0.09761998352304659,-0.024793090022128043,-0.05520001857319292,0.4722184392588698,0.017325494892023015,-0.509986959733597,0.06902555848894815,0.08247441689687653,0.06289526612663143,-0.012570536666864562,-0.039076245322855765,-0.0532294907617701,-0.07513988260580995,-0.009013267188733753,0.04295239496669675,0.0434828275223252,0.023639601084130404,-0.04376040879752691,-0.046354501014562795,-0.004085803016154319,0.0658982787966815,-0.009787849475357074,-0.006598846507349568,0.06906140992724932,0.021841017591650594,-0.0760262471276505,-0.0032380437690524835,-0.04170736270939205,-0.1284857306832955,-0.021733542462173048,0.15230858640374687,-0.06002557768327349,0.0833716320241243,-0.13181463141241595,-0.07511735159368316,0.1164309803638873,-0.029519021770204597,0.05668699260051099,-0.046444262492444634,0.03259000755599033,-0.008404824256636452,0.0272882100146314,-0.008560637869470877,0.14615784075173638,0.0006063954052282129,-0.11160257503789685,0.016119331589459673,0.0022495105808197297,-0.11528698056877962,-0.03190077078154005,0.11240539120311348,-0.0221853952876759,0.03889942267903518,0.004841969440137721,-0.01152146257545901,-0.0393270174448327,0.1730884890669586,-0.12324534545726869,0.041163405104333764,-0.0013590767896258034,-0.013066018404153085,-0.038050638279276745
2033,677,0.00909574179693255,0.7363997878502767,17.643745719093115,0.001,2e-06,eval,0.18990412706886342,-0.03645274081754664,0.10294683459648445,-0.07239974409565283,-0.07689516892073624,0.05807504823785009,-0.042216014649926574,0.039616335409688654,0.09715857305109865,0.0013480210837642085,-0.08530992709023838,0.000938625537600173,-0.02842720744076978,-0.0477470257497543,0.02149569290895435,0.052476121979628206,-0.17067026084162548,0.0581051212732351,0.1260811381558292,0.02150440200916559,-0.09761998352304659,-0.024793090022128043,-0.05520001857319292,0.4722184392588698,0.017325494892023015,-0.509986959733597,0.06902555848894815,0.08247441689687653,0.06289526612663143,-0.012570536666864562,-0.039076245322855765,-0.0532294907617701,-0.07513988260580995,-0.009013267188733753,0.04295239496669675,0.0434828275223252,0.023639601084130404,-0.04376040879752691,-0.046354501014562795,-0.004085803016154319,0.0658982787966815,-0.009787849475357074,-0.006598846507349568,0.06906140992724932,0.021841017591650594,-0.0760262471276505,-0.0032380437690524835,-0.04170736270939205,-0.1284857306832955,-0.021733542462173048,0.15230858640374687,-0.06002557768327349,0.0833716320241243,-0.13181463141241595,-0.07511735159368316,0.1164309803638873,-0.029519021770204597,0.05668699260051099,-0.046444262492444634,0.03259000755599033,-0.008404824256636452,0.0272882100146314,-0.008560637869470877,0.14615784075173638,0.0006063954052282129,-0.11160257503789685,0.016119331589459673,0.0022495105808197297,-0.11528698056877962,-0.03190077078154005,0.11240539120311348,-0.0221853952876759,0.03889942267903518,0.004841969440137721,-0.01152146257545901,-0.0393270174448327,0.1730884890669586,-0.12324534545726869,0.041163405104333764,-0.0013590767896258034,-0.013066018404153085,-0.038050638279276745
2034,678,0.03480695532051166,-0.02363478315729317,34.51475113403705,0.001,0.4,train,0.07443818199035494,0.009428124963706047,0.012013218100684201,-0.00847059507611475,0.0006941134537794445,-0.006242435091370347,-0.01874965616421904,0.001799703835699034,0.015008297415389251,-0.011341786054096886,0.01787938712931609,-0.00784540370135546,0.019533733379985672,0.008635120072472264,0.02384847181716513,0.012202067238776038,0.0017653793887055975,0.005742055632588609,0.0012791152241901059,0.015683328210288446,-0.001375637964909525,-0.0016688190042104833,-0.010113228537672159,0.002493128423645962,-0.008349141606087662,0.0011925474319997354,0.003644329819420713,0.003728460594282808,0.009064067929890103,-0.01014283024147077,-0.008351817731468977,-0.004016845107039154,0.002750058646611557,-0.0060730639952220715,-0.008155127729160855,-0.006107740405320158,-0.009246125060189838,-0.0037487113115694877,-0.0014398208716523623,0.004621335223725209,-0.005952933184964172,-0.017857741646082365,-0.005130558417930757,-0.005941186845675973,-0.0013967121214441788,-0.01791814964618499,-0.01280969786114735,-0.012473002428508831,-0.012444946132691124,-0.013784801702562471,-0.0012321032364791431,0.015220050698910007,-0.010235949353079378,-0.006861125589403209,-0.011110732579716034,-0.0023815234398112503,0.008795528023281977,0.017334266018238238,-0.005237894662257749,-0.0031420716033350882,-0.007410301635946475,-0.02618935223241184,0.0060975628327362376,0.024276376711379433,-0.009356631894553134,-0.002400508036471107,0.03107679743685764,0.020921086083591542,0.009176444953916106,0.013051380749330902,0.0014729559027945496,0.009458058633995646,-0.0027543929442799147,-0.016570607384155375,-0.012774152899999787,-0.023769955720160933,-0.005267759729479044,0.005488481584143965,0.0023177281918205254,0.004997429472514096,0.015273372317583049,0.008895990399348469
2035,678,0.03549448818779276,-0.0304605274211478,34.85396474186555,0.001,0.4,test,0.07443818199035494,0.009428124963706047,0.012013218100684201,-0.00847059507611475,0.0006941134537794445,-0.006242435091370347,-0.01874965616421904,0.001799703835699034,0.015008297415389251,-0.011341786054096886,0.01787938712931609,-0.00784540370135546,0.019533733379985672,0.008635120072472264,0.02384847181716513,0.012202067238776038,0.0017653793887055975,0.005742055632588609,0.0012791152241901059,0.015683328210288446,-0.001375637964909525,-0.0016688190042104833,-0.010113228537672159,0.002493128423645962,-0.008349141606087662,0.0011925474319997354,0.003644329819420713,0.003728460594282808,0.009064067929890103,-0.01014283024147077,-0.008351817731468977,-0.004016845107039154,0.002750058646611557,-0.0060730639952220715,-0.008155127729160855,-0.006107740405320158,-0.009246125060189838,-0.0037487113115694877,-0.0014398208716523623,0.004621335223725209,-0.005952933184964172,-0.017857741646082365,-0.005130558417930757,-0.005941186845675973,-0.0013967121214441788,-0.01791814964618499,-0.01280969786114735,-0.012473002428508831,-0.012444946132691124,-0.013784801702562471,-0.0012321032364791431,0.015220050698910007,-0.010235949353079378,-0.006861125589403209,-0.011110732579716034,-0.0023815234398112503,0.008795528023281977,0.017334266018238238,-0.005237894662257749,-0.0031420716033350882,-0.007410301635946475,-0.02618935223241184,0.0060975628327362376,0.024276376711379433,-0.009356631894553134,-0.002400508036471107,0.03107679743685764,0.020921086083591542,0.009176444953916106,0.013051380749330902,0.0014729559027945496,0.009458058633995646,-0.0027543929442799147,-0.016570607384155375,-0.012774152899999787,-0.023769955720160933,-0.005267759729479044,0.005488481584143965,0.0023177281918205254,0.004997429472514096,0.015273372317583049,0.008895990399348469
2036,678,0.03588594273857173,-0.03999677324508788,35.04563296942455,0.001,0.4,eval,0.07443818199035494,0.009428124963706047,0.012013218100684201,-0.00847059507611475,0.0006941134537794445,-0.006242435091370347,-0.01874965616421904,0.001799703835699034,0.015008297415389251,-0.011341786054096886,0.01787938712931609,-0.00784540370135546,0.019533733379985672,0.008635120072472264,0.02384847181716513,0.012202067238776038,0.0017653793887055975,0.005742055632588609,0.0012791152241901059,0.015683328210288446,-0.001375637964909525,-0.0016688190042104833,-0.010113228537672159,0.002493128423645962,-0.008349141606087662,0.0011925474319997354,0.003644329819420713,0.003728460594282808,0.009064067929890103,-0.01014283024147077,-0.008351817731468977,-0.004016845107039154,0.002750058646611557,-0.0060730639952220715,-0.008155127729160855,-0.006107740405320158,-0.009246125060189838,-0.0037487113115694877,-0.0014398208716523623,0.004621335223725209,-0.005952933184964172,-0.017857741646082365,-0.005130558417930757,-0.005941186845675973,-0.0013967121214441788,-0.01791814964618499,-0.01280969786114735,-0.012473002428508831,-0.012444946132691124,-0.013784801702562471,-0.0012321032364791431,0.015220050698910007,-0.010235949353079378,-0.006861125589403209,-0.011110732579716034,-0.0023815234398112503,0.008795528023281977,0.017334266018238238,-0.005237894662257749,-0.0031420716033350882,-0.007410301635946475,-0.02618935223241184,0.0060975628327362376,0.024276376711379433,-0.009356631894553134,-0.002400508036471107,0.03107679743685764,0.020921086083591542,0.009176444953916106,0.013051380749330902,0.0014729559027945496,0.009458058633995646,-0.0027543929442799147,-0.016570607384155375,-0.012774152899999787,-0.023769955720160933,-0.005267759729479044,0.005488481584143965,0.0023177281918205254,0.004997429472514096,0.015273372317583049,0.008895990399348469
2037,679,0.009370648017266241,0.7244194109231659,17.908389888288035,0.001,0.04,train,0.18933127103272157,-0.03126645678623198,0.1263213490482843,-0.09355112113079175,-0.09187454468081803,0.07216277355631176,-0.03697744624794999,0.037378983246715805,0.09363829408867227,-0.0015176477815473655,-0.07931118589548698,-0.002525147668226864,0.015537720410546586,-0.057733049762713706,-0.02120994160067252,0.06676191383383631,-0.15997215009070317,0.09204856144412801,0.1470319570915257,0.022474146069954563,-0.12325173047693591,-0.02610522466020183,-0.07321489012382174,0.49314758046395446,0.04522995757493854,-0.5495032513721648,0.06071027313134391,0.058805439779614346,0.06179878204612391,-0.017072438235437665,-0.04199827056711816,-0.04673335144658664,-0.0869005011133106,-0.005982668383786407,0.046385991742745596,0.05207337768018216,0.009005166559947502,-0.03605971767724834,-0.04868109054183774,-0.00020473517867491964,0.06547734641822985,-0.00776013549318099,0.008457669865541573,0.06423670546836592,0.008669026236244451,-0.07405535697348786,0.004909533777510821,-0.042740924709960305,-0.13715292812129587,-0.021068024751418973,0.1575316778038527,-0.06405765878557308,0.11185148393541762,-0.17178095252788508,-0.09164200963797793,0.1359244855270802,-0.03852795967507758,0.060548990514230606,-0.05156919923667446,0.04055680103957154,-0.01922460660533407,0.038505243976372304,-0.011103705228947726,0.15242321391926136,-0.00563173061077363,-0.10126012109313554,0.01755041130163433,0.002651607094372476,-0.09451820916140076,-0.04684757375211266,0.10518019163860813,-0.030434021113022326,-0.025632892275672857,0.07358260016735331,0.053810503964014836,-0.10869049747399608,0.17105616565894147,-0.13729967382839375,0.03316646152686352,0.0008642014206005778,0.010934824487048016,-0.05632546050973203
2038,679,0.009131078951481506,0.7349104913842994,17.67798566337394,0.001,0.04,test,0.18933127103272157,-0.03126645678623198,0.1263213490482843,-0.09355112113079175,-0.09187454468081803,0.07216277355631176,-0.03697744624794999,0.037378983246715805,0.09363829408867227,-0.0015176477815473655,-0.07931118589548698,-0.002525147668226864,0.015537720410546586,-0.057733049762713706,-0.02120994160067252,0.06676191383383631,-0.15997215009070317,0.09204856144412801,0.1470319570915257,0.022474146069954563,-0.12325173047693591,-0.02610522466020183,-0.07321489012382174,0.49314758046395446,0.04522995757493854,-0.5495032513721648,0.06071027313134391,0.058805439779614346,0.06179878204612391,-0.017072438235437665,-0.04199827056711816,-0.04673335144658664,-0.0869005011133106,-0.005982668383786407,0.046385991742745596,0.05207337768018216,0.009005166559947502,-0.03605971767724834,-0.04868109054183774,-0.00020473517867491964,0.06547734641822985,-0.00776013549318099,0.008457669865541573,0.06423670546836592,0.008669026236244451,-0.07405535697348786,0.004909533777510821,-0.042740924709960305,-0.13715292812129587,-0.021068024751418973,0.1575316778038527,-0.06405765878557308,0.11185148393541762,-0.17178095252788508,-0.09164200963797793,0.1359244855270802,-0.03852795967507758,0.060548990514230606,-0.05156919923667446,0.04055680103957154,-0.01922460660533407,0.038505243976372304,-0.011103705228947726,0.15242321391926136,-0.00563173061077363,-0.10126012109313554,0.01755041130163433,0.002651607094372476,-0.09451820916140076,-0.04684757375211266,0.10518019163860813,-0.030434021113022326,-0.025632892275672857,0.07358260016735331,0.053810503964014836,-0.10869049747399608,0.17105616565894147,-0.13729967382839375,0.03316646152686352,0.0008642014206005778,0.010934824487048016,-0.05632546050973203
